article,denial?
" Green Drivel Exposed By Lorrie Goldstein Two months ago, James Lovelock, the godfather of global warming, gave a startling interview to msnbc.com in which he acknowledged he had been unduly “alarmist” about climate change. The implications were extraordinary. Lovelock is a world-renowned scientist and environmentalist whose Gaia theory — that the Earth operates as a single, living organism — has had a profound impact on the development of global warming theory. Unlike many “environmentalists,” who have degrees in political science, Lovelock, until his recent retirement at age 92, was a much-honoured working scientist and academic. His inventions have been used by NASA, among many other scientific organizations. Lovelock’s invention of the electron capture detector in 1957 first enabled scientists to measure CFCs (chlorofluorocarbons) and other pollutants in the atmosphere, leading, in many ways, to the birth of the modern environmental movement. Having observed that global temperatures since the turn of the millennium have not gone up in the way computer-based climate models predicted, Lovelock acknowledged, “the problem is we don’t know what the climate is doing. We thought we knew 20 years ago.” Now, Lovelock has given a follow-up interview to the UK’s Guardian newspaper in which he delivers more bombshells sure to anger the global green movement, which for years worshiped his Gaia theory and apocalyptic predictions that billions would die from man-made climate change by the end of this century. Read the rest at the Toronto Sun.",1
" By Doug Powers “This was the moment when the rise of the oceans began to slow and our planet began to heal.” – Barack Obama, June 2008 I don’t know about you, but I’m starting to doubt him. Here’s the latest from the Everybody panic!! file: Sea levels are rising much faster along the U.S. East Coast than they are around the globe, putting one of the world’s most costly coasts in danger of flooding, government researchers report. U.S. Geological Survey scientists call the 600-mile (965-kilometer) swath a “hot spot” for climbing sea levels caused by global warming. Along the region, the Atlantic Ocean is rising at an annual rate three times to four times faster than the global average since 1990, according to the study published Sunday in the journal Nature Climate Change. It’s not just a faster rate, but at a faster pace, like a car on a highway “jamming on the accelerator,” said the study’s lead author, Asbury Sallenger Jr., an oceanographer at the agency. He looked at sea levels starting in 1950, and noticed a change beginning in 1990. Since then, sea levels have gone up globally about 2 inches (5 centimeters). But in Norfolk, Virginia, where officials are scrambling to fight more frequent flooding, sea level has jumped a total of 4.8 inches (12.19 centimeters), the research showed. For Philadelphia, levels went up 3.7 inches (9.4 centimeters), and in New York City, it was 2.8 inches (7.11 centimeters). Is Philadelphia next to the Atlantic ocean? If it is these guys probably have a valid concern. If all the alarmists have been correct for the past few decades, we should be able to buy ocean-front property in Omaha by now. Read the rest at Michelle Malkin’s blog.",1
" By Paul Chesser Highlighting that electric vehicles are no more than a scheme to extract money from taxpayers rather than sell a viable product, the producer of a dismal-(but still highest) selling all-electric car in the U.S. confirmed they wouldn’t exist at all without government. Francois Bancon, Nissan’s global general manager of product strategy and planning, could not have been more clear in a discussion with the media at the Australia launch of the all-electric Leaf. In the U.S., taxpayers are backing a $1.4 billion loan guarantee for Nissan to retrofit a Tennessee manufacturing plant to produce the Leaf. “Yeah, [government support] is the key,” Bancon said in an interview reported by Web site Car Advice. “This technology is expensive; the car is expensive. Read the rest at National Legal and Policy Center.",1
" Hat-tip to Climate Depot. A couple interesting articles popped up today about tampering with the historical temperature data at NASA’s Goddard Institute for Space Studies (GISS). It seems that the real, unfudged data shows a steady cooling trend from 1930 to 1999. Have a look a these articles from the Real Science Blog: Why (James) Hansen had to corrupt the Temperature Record Uncorrupted Temperature Data Showed Cooling from 1930-1999 GISS Blocking Access to Archived Data",1
" From the New Nostradamus of the North blog A team of “international experts” have published a paper on climate change in this week´s edition of PloS Medicine: The experts are from institutions in South Africa, Sweden and Germany. They will be highlighting the need to enhance climate and health benefits at the UN level. This article will focus on views of these authors who feel that a healthy climate can be constantly maintained only by an overall global effort through small-scale and large-scale actions, which must involve active participation of the public health community. The authors state that there is proof of significant health impacts of climate change in many sectors and these impacts lead to crisis in public health very similar to the impact of tobacco on the health of individuals. The authors highlight that this negative impact on health is because the general population is not sufficiently informed on the importance of public health. Read the rest at The New Nostradamus of the North",1
" By Jeff Poor Former Vice President Al Gore showed that he isn’t giving up on sounding the alarm on global warming and its catastrophic consequences in an appearance on Current TV’s “The War Room with Jennifer Granholm” on Thursday. Gore, who owns CurrentTV and appeared alongside former Obama administration “green jobs czar” Van Jones, explained that “dirty energy and dirty money” are thwarting a green economy. And that, according to the former vice president, is behind “dirty weather” due to “extreme climate events.” “Let me add if I could briefly,” Gore said, “As Van said, it’s the intersection of dirty energy and dirty money. And we can’t forget it’s creating dirty weather because the extreme climate events that the scientific community has been telling us are connected to global warming are getting worse. We had 12 events last year here in the U.S. that cost more than a billion dollars that were connected to climate. And it’s getting worse. And now, we have this extensive drought in big areas of the country, dramatic floods, stronger storms — completely consistent with what people have been predicting.” Read the rest and see the video at Daily Caller.",1
" Earth Heating Up By Bill McAuliffe By the end of the century, the Twin Cities area could see eight times as many deaths annually due to extreme heat as it does now, according to a study by the Natural Resources Defense Council (NRDC). The projected increase — from about 14 per year to 121 by century’s end — would be among the steepest experienced by 40 major metro areas. The authors said that is partly because extremely oppressive heat waves would be more of a shock to northern residents’ systems. But local officials said the area has already been preparing for extreme heat, developing a plan that involves cooling centers, monitoring of vulnerable residents and a restriction from shutting off electricity to people who haven’t paid their bills. “Minneapolis has a very thorough and very robust plan,” said Pam Blixt, preparedness director for the city health department. Read the rest at the Star Tribune.",1
" Marc Morano of Climate Depot — a proud cosponsor of our Seventh International Conference on Climate Change in Chicago May 21- 23 — shared with us today his observations on the mainstream media’s double standard for tolerating provocative communication strategies when it comes to the climate. Marc’s views are his own — and, as always with him, an invigorating read. Those who are subject to easily getting the vapors over such things should probably not heed the advice “click to continue” below. For the rest, here is the full-and-raw Marc Morano, who called out — and answered — some egregious examples of global warming alarmists using “provocative communications” about skeptics that the MSM seems to have missed: “This is so silly. Every day now, skeptics are compared to Holocaust deniers and the media yawns. But Heartland does an edgy billboard accurately reflecting the views of those featured in it and the media acts as though they are offended? “Here are a very few examples of this week’s Holocaust denier comparisons and other nasty stuff by warmists – just this week!  Please show some balance!” Warmist Holocaust survivor Prof. Tomkiewicz: ‘I am using the term ‘denier’ to make a point…Hitler was clear about what he wanted to do in Mein Kampf –why did people not pay attention?’ Tomkiewicz: ‘These [Hitler] ‘deniers’ might as well have been called skeptics in their day…I could not and would not ‘cheapen’ a genocide that killed most of my family and deprived me of my childhood’ Read the rest at Somewhat Reasonable (Heartland blog)",1
" Milk poured down Britain’s kitchen sinks each year creates a carbon footprint equivalent to thousands of car exhaust emissions, research shows. From the University of Edinburgh Scientists say the 360,000 tonnes of milk wasted in the UK each year creates greenhouse gas emissions equivalent to 100,000 tonnes of CO2. The study by the University of Edinburgh says this is the same as is emitted by about 20,000 cars annually. The research identifies ways that consumers could also help curb greenhouse gas emissions – by reducing the amount of food they buy, serve and waste. They also suggest the food industry could reduce emissions by seeking more efficient ways to use fertilisers. Researchers also say halving the amount of chicken consumed in the UK and other developed countries to levels eaten in Japan could cut greenhouse gas emissions equivalent to taking 10 million cars off the road. Read the rest at Phys.org.",1
" Did Dino-Farts Cause Global Warming? By Pamela Owen Dinosaurs may be partly to blame for a change in climate because they created so much flatulence, according to leading scientists.
 Professor Graeme Ruxton of St Andrews University, Scotland, said the giant animals spent 150 years emitting the potent global warming gas, methane. Large plant-eating sauropods would have been the main culprits because of the huge amounts of greenery they consumed. Read the rest at the UK’s Daily Mail.",1
" A reaction from Myron Ebell of the Competitive Enterprise Institute to New York Times reporter Justin Gillis’s attempts to discredit scientists who are skeptical of the theory of manmade global warming By NewsBusters Staff Justin Gillis of the New York Times has written a long article that criticizes Dick Lindzen of MIT by quoting several scientists who disagree with him. But Mr. Gillis overlooks historical evidence that strongly supports Lindzen’s position that the climate has negative feedbacks that will limit human-caused global warming. If the feedbacks from higher carbon dioxide levels are strongly positive, then in past geological eras when CO2 levels were much higher than today there should have occurred the “runaway climate” that James Hansen fantasizes about. If Hansen and many other alarmists were correct, then logically the Earth’s climate should have become as inhospitable as that of Venus hundreds of millions of years ago. The fact that life is still flourishing on Earth is compelling evidence that the feedbacks from higher levels of CO2 are weakly positive at most and more likely negative, as Lindzen argues. Read the rest at NewsBusters.",1
" As the wheels are falling off the global warming bandwagon, Obama will double down? By Ben German President Obama is vowing to make the case for action on global warming during the 2012 campaign. “I suspect that over the next six months, this is going to be a debate that will become part of the campaign, and I will be very clear in voicing my belief that we’re going to have to take further steps to deal with climate change in a serious way,” Obama told Rolling Stone magazine in a newly published interview. Obama’s comments follow a first term that saw global warming legislation collapse in Congress but several administrative steps to address climate proceed, such as tougher auto mileage rules and first-time greenhouse gas standards for new power plants. Read the rest at the Hill.",1
" By Ian Johnston James Lovelock, the maverick scientist who became a guru to the environmental movement with his “Gaia” theory of the Earth as a single organism, has admitted to being “alarmist” about climate change and says other environmental commentators, such as Al Gore, were too. Lovelock, 92, is writing a new book in which he will say climate change is still happening, but not as quickly as he once feared. He previously painted some of the direst visions of the effects of climate change. In 2006, in an article in the U.K.’s Independent newspaper, he wrote that “before this century is over billions of us will die and the few breeding pairs of people that survive will be in the Arctic where the climate remains tolerable.” However, the professor admitted in a telephone interview with msnbc.com that he now thinks he had been “extrapolating too far.” Read the rest at MSNBC.com",1
" By Paul Chesser Despite a new report out of the United Kingdom that says the future of the business is bleak without government subsidies, a three-year-old unprofitable electric truck company that received $32 million in U.S. taxpayer stimulus plans to raise more money via an initial public offering. Kansas City-based Smith Electric Vehicles was launched in January 2009, and despite its lack of track record and the inexperience of its leadership, the Department of Energy awarded the company $10 million in August 2009, and an additional $22 million in March 2010, for an electric truck demonstration program. The company was little more than a spinoff of a failed U.K. operation with the same name, owned by a troubled parent company called The Tanfield Group. In July 2008 – largely because of Smith-UK’s shortcomings – Tanfield’s stock price “collapsed” (scroll down at link) and was harming other holdings of its founder, Roy Stanley. Smith-UK’s electric truck venture, part of the “green” energy economy euphoria that swept Europe, once received praise from luminaries such as former Prime Minister Tony Blair, who called Tanfield “UK manufacturing innovation at its best.” But soon afterward media discovered that customers for the electric trucks were sparse, and investors wondered whether the company was “more hype than reality.” A study commissioned by the U.K. Department of Transport confirms the industry was unworthy of the publicity it received. British consulting firm Element Energy examined the total costs of ownership of low emission vans, in light of the government’s plans (implemented in February) to extend its Plug-In Car Grant program to electric trucks. It found that for electric trucks to make economic sense, government would need to provide grants indefinitely in order to compete with diesel-powered vehicles. Read the rest at National Legal and Policy Center.",1
" By Paul Bedard In an unprecedented slap at NASA’s endorsement of global warming science, nearly 50 former astronauts and scientists–including the ex-boss of the Johnson Space Center–claim the agency is on the wrong side of science and must change course or ruin the reputation of the world’s top space agency. Challenging statements from NASA that man is causing climate change, the former NASA executives demanded in a letter to Administrator Charles Bolden that he and the agency “refrain from including unproven remarks” supporting global warming in the media. “We feel that NASA’s advocacy of an extreme position, prior to a thorough study of the possible overwhelming impact of natural climate drivers is inappropriate,” they wrote. “At risk is damage to the exemplary reputation of NASA, NASA’s current or former scientists and employees, and even the reputation of science itself.” Read the rest at the Washigton Examiner. See the press release, full text of the letter and all signers at CFACT.",1
" The president’s green energy policies don’t add up By Donald J Bourdreaux Speaking recently at America’s largest solar energy plant — in Boulder City, Nev. — President Obama insisted that green energy is so important, “You’d think that everybody would be supportive of solar power. And yet, if some politicians have their way, there won’t be any more public investment in solar energy.” Indeed. And judging from the recent actions of Obama’s Commerce Department, the president himself is among those politicians. The Commerce Department has decided to impose tariffs ranging from 2.9 percent to 4.73 percent on subsidized Chinese solar panels that are imported into the U.S. It takes remarkable cheek for Obama to insist that, while American “public investment” in green energy is virtuous, Chinese “public investment” in green energy is vile. Not that opposition to subsidies for solar and other “green” energies is to be lamented. Quite the opposite. Politicians have no expertise at forecasting consumers’ energy needs or identifying how best to meet those needs. And the fact that the money politicians spend to promote green-energy firms comes from taxpayers further reduces the likelihood that such subsidies will yield positive payoffs for the general public. In a sane world, Obama would celebrate Beijing’s subsidies to Chinese solar panel exporters. Those subsidies supply Americans with the alleged benefits of artificially low-priced solar panels, but on China’s nickel! Read the rest at the Daily.",1
" By Joel Gehrke In keeping with the recent trend of so-called green companies going into the red, another solar energy company supported by President Obama’s top administration officials declared bankruptcy today. Solar Trust for America received $2.1 billion in conditional loan guarantees  from the Department of Energy — “the largest amount ever offered to a solar project,” according to Energy Secretary Steven Chu — for a project near Blythe, Calif., but declared bankruptcy within a year. It is unclear how much of the guarantee, if any, was actually awarded. Read the rest at the Washington Examiner.",1
" Give us back our doom, plead hippies By Andrew Orlowski  Allegations of a “surge” in “extreme” weather events has been quashed by a surprising source – the Intergovernmental Panel on Climate Change (IPCC). “There is medium evidence and high agreement that long-term trends in normalized losses have not been attributed to natural or anthropogenic climate change,” writes the IPCC in its new Special Report on Extremes (SREX) published today. “The statement about the absence of trends in impacts attributable to natural or anthropogenic climate change holds for tropical and extratropical storms and tornados,” the authors conclude, adding for good measure that “absence of an attributable climate change signal in losses also holds for flood losses”. Roger Pielke Jr, a professor at the Center for Science and Technology Policy Research at the University of Colorado Boulder, and a blogger who aligns himself with the “debate is over” camp, welcomed the IPCC report. Read the rest at the Register.",1
" By Ted Thornhill Current theories of the causes and impact of global warming have been thrown into question by a new study which shows that during medieval times the whole of the planet heated up. It then cooled down naturally and there was even a ‘mini ice age’. A team of scientists led by geochemist Zunli Lu from Syracuse University in New York state, has found that contrary to the ‘consensus’, the ‘Medieval Warm Period’ approximately 500 to 1,000 years ago wasn’t just confined to Europe. In fact, it extended all the way down to Antarctica – which means that the Earth has already experienced global warming without the aid of human CO2 emissions. Read the rest at the UK Daily Mail.",1
" Danish researchers have announced a rather wild hypothesis: Perhaps we are getting fatter and fatter because of the increasing CO2 levels in the atmosphere. By Thomas Hoffman No, this is not 1 April – and this is not an April Fool’s hoax. Mad as it may sound, Danish researchers have announced a theory that may not only explain why people all over the world are getting fatter and fatter, but also warn of the serious consequences for life on Earth of continued pollution of the atmosphere by CO2 emissions. In itself, the theory is quite simple: CO2 contributes to making us fat. “There’s something in the air” The theory arose several years ago, when Lars-Georg Hersoug studied the development of obesity among people who had been followed over a number of years in the so-called MONICA studies (Monitoring of Trends and Determinants in Cardio-vascular Disease) in Denmark. These studies have mapped the lifestyles of thousands of Danes. Hersoug was surprised to see that both fat and thin people taking part in the studies over a 22-year period had put on weight – and the increase was proportionately the same. Orexins – which are neuropeptide hormones – in the brain stimulate wakefulness and energy expenditure. These hormones may be affected by CO2, and this can cause us to go to bed later, affecting our metabolism so it is easier for us to put on weight. But orexins are also involved in the stimulation of food intake. Read the rest at Science Nordic.",1
" By Simon of Australian Climate Madness The role of natural variability in climate must be squashed at all costs. Just think of the consequences if natural variability were allowed to persist: we wouldn’t be able to “control” the climate by tinkering with a harmless trace gas, and we wouldn’t be able to shame Western civilisation into abandoning centuries of progress in order to “save the planet”. We might have to just accept what nature throws at us – and adapt. And, more worryingly for The Cause, we wouldn’t be able to fill government and research coffers with taxpayers money, extracted by means of “carbon pricing”. And that would be a disaster. So whatever weather phenomenon happens, we can be sure that we will get more of the same, and it will be blamed on “man made global warming” to keep the bandwagon rolling. For the last decade, Australia has suffered a period of drought. Prior to its recent end, scientists were falling over themselves to say that this was the “new climate” that we must get used to. Paid government hacks like Tim Flannery wailed about dams never filling again, and billions were spent on desalination plants to cater for the future without water. How things change. After some of the worst floods in recent history in New South Wales, the alarmist Sydney Morning Herald finds a scientist to say that in future we will have… more floods. In other words, more of whatever we’ve just had… Read the rest at Australian Climate Madness.",1
" By John Murawski State officials have approved a proposed 49-turbine wind farm in Eastern North Carolina that critics worry could kill migrating birds from the Pocosin Lakes National Wildlife Refuge nearby. The N.C. Utilities Commission said Thursday that it had no legal authority to reject the Pantego Wind Energy Facility, which would spread over 11,000 acres in Beaufort County. But the state commission said the wind farm can’t move ahead until it receives state and federal environmental permits and meets other strict conditions. As it is, the wind project is delayed by one year, with the earliest possible date it could be operating and generating electricity now put back to late 2013. The project, proposed by Chicago-based Invenergy, would feature turbines reaching nearly 500 feet into the air to the tip of the blade. The blades could achieve rotational speeds exceeding 100 miles per hour in air space congested with birds and bats – a chief concern to naturalists and environmentalists who wanted more research on bird flight patterns before allowing the project to proceed. At risk are several species, including some 100,000 tundra swans that migrate to the wildlife refuge each winter and forage on nearby farms, an annual spectacle and tourist attraction. Read the rest at the Raleigh News & Observer",1
" By Peter Whoriskey The U.S. government last year announced a $10 million award, dubbed the “L Prize,” for any manufacturer that could create a “green” but affordable light bulb. Energy Secretary Steven Chu said the prize would spur industry to offer the costly bulbs, known as LEDs, at prices “affordable for American families.” There was also a “Buy America” component. Portions of the bulb would have to be made in the United States. Now the winning bulb is on the market. The price is $50. Read the rest at the Washington Post.",1
" By Dan Springer Wind farms in the Pacific Northwest — built with government subsidies and maintained with tax credits for every megawatt produced — are now getting paid to shut down as the federal agency charged with managing the region’s electricity grid says there’s an oversupply of renewable power at certain times of the year. The problem arose during the late spring and early summer last year. Rapid snow melt filled the Columbia River Basin. The water rushed through the 31 dams run by the Bonneville Power Administration, a federal agency based in Portland, Ore., allowing for peak hydropower generation. At the very same time, the wind howled, leading to maximum wind power production. Demand could not keep up with supply, so BPA shut down the wind farms for nearly 200 hours over 38 days. “It’s the one system in the world where in real time, moment to moment, you have to produce as much energy as is being consumed,” BPA spokesman Doug Johnson said of the renewable energy. Now, Bonneville is offering to compensate wind companies for half their lost revenue. The bill could reach up to $50 million a year. The extra payout means energy users will eventually have to pay more. “We require taxpayers to subsidize the production of renewable energy, and now we want ratepayers to pay renewable energy companies when they lose money?” asked Todd Myers, director of the Center for the Environment of the Washington Policy Center and author of “Eco-Fads: How the Rise of Trendy Environmentalism is Harming the Environment.” Read the rest at Fox News.",1
" In a speech before the Daimler Trucks North America manufacturing plant in Charlotte, N.C. today, the president delivered his answer to rising gas prices: He wants to increase the $7,500 tax credit for alternative-energy vehicles to $10,000, earmark $1 billion to reward cities that provide infrastructure for such vehicles, earmark an additional $650 million for a research program to increase the range and decrease the price of the vehicles, and repeal $4 billion of tax incentives for oil and gas companies. Read the rest at Hot Air.",1
" “I’ve found that the fire actually helps me get to my destination faster.”  He’s spent $38 in gas – in two months! See how, and see what Bob thinks of his new Volt, his fire insurance, and what it’s like to stay home most of the time! For more information, go to http://www.obamavolt2012.com/.",1
" Investors Business Daily Editorial Energy: The White House billed President Obama’s energy policy speech as a response to mounting criticism of record high gas prices. What he delivered was a grab bag of excuses and outright falsehoods. Obama’s main message to struggling motorists was: It’s not my fault, so stop whining. The speech only got worse from there, recycling excuses and myths that Obama’s peddled for years. But there were some standout whoppers that deserve debunking. The five biggest: “We’re focused on production.” Fact: While production is up under Obama, this has nothing to do with his policies, but is the result of permits and private industry efforts that began long before Obama occupied the White House. Obama has chosen almost always to limit production. He canceled leases on federal lands in Utah, suspended them in Montana, delayed them in Colorado and Utah, and canceled lease sales off the Virginia coast. His administration also has been slow-walking permits in the Gulf of Mexico, approving far fewer while stretching out review times, according to the Greater New Orleans Gulf Permit Index. The Energy Dept. says Gulf oil output will be down 17% by the end of 2013, compared with the start of 2011. Swift Energy President Bruce Vincent is right to say Obama has “done nothing but restrict access and delay permitting.” “The U.S. consumes more than a fifth of the world’s oil. But we only have 2% of the world’s oil reserves.” Fact: Obama constantly refers to this statistic to buttress his claim that “we can’t drill our way to lower gas prices.” The argument goes that since the U.S. supply is limited, it won’t ever make a difference to world prices. Read the rest at Investors Business Daily.",1
" “THE CO2 LIES … pure fear-mongering … should we blindly trust the experts?” By P. Gosselin That’s what Germany’s leading daily Bild (see photo) wrote in its print and online editions today, on the very day that renowned publisher Hoffmann & Campe officially released a skeptic book – one written by a prominent socialist and environmental figure. This is huge. More than I ever could have possibly imagined. And more is coming in the days ahead! The Bild piece was just the first of a series. Mark this as the date that Germany’s global warming movement took a massive body blow. Today, not one, but two of Germany’s most widely read news media published comprehensive skeptical climate science articles in their print and online editions, coinciding with the release of a major climate skeptical book, Die kalte Sonne (The Cold Sun). Read the rest at No Tricks Zone – Climate News from Germany in English",1
" Meltwater from Asia’s peaks is much less than previously estimated, but lead scientist says the loss of ice caps and glaciers around the world remains a serious concern By Damian Carrington The world’s greatest snow-capped peaks, which run in a chain from the Himalayas to Tian Shan on the border of China and Kyrgyzstan, have lost no ice over the last decade, new research shows. The discovery has stunned scientists, who had believed that around 50bn tonnes of meltwater were being shed each year and not being replaced by new snowfall. The study is the first to survey all the world’s icecaps and glaciers and was made possible by the use of satellite data. Overall, the contribution of melting ice outside the two largest caps – Greenland and Antarctica – is much less than previously estimated, with the lack of ice loss in the Himalayas and the other high peaks of Asia responsible for most of the discrepancy. Read the rest at the UK’s Guardian.",1
" By David Rose The supposed ‘consensus’ on man-made global warming is facing an inconvenient challenge after the release of new temperature data showing the planet has not warmed for the past 15 years. The figures suggest that we could even be heading for a mini ice age to rival the 70-year temperature drop that saw frost fairs held on the Thames in the 17th Century. Based on readings from more than 30,000 measuring stations, the data was issued last week without fanfare by the Met Office and the University of East Anglia Climatic Research Unit. It confirms that the rising trend in world temperatures ended in 1997. Read the rest at UK’s Daily Mail.",1
" There’s no compelling scientific argument for drastic action to ‘decarbonize’ the world’s economy By 16 concerned scientists (see end of article) A candidate for public office in any contemporary democracy may have to consider what, if anything, to do about “global warming.” Candidates should understand that the oft-repeated claim that nearly all scientists demand that something dramatic be done to stop global warming is not true. In fact, a large and growing number of distinguished scientists and engineers do not agree that drastic actions on global warming are needed. In September, Nobel Prize-winning physicist Ivar Giaever, a supporter of President Obama in the last election, publicly resigned from the American Physical Society (APS) with a letter that begins: “I did not renew [my membership] because I cannot live with the [APS policy] statement: ‘The evidence is incontrovertible: Global warming is occurring. If no mitigating actions are taken, significant disruptions in the Earth’s physical and ecological systems, social systems, security and human health are likely to occur. We must reduce emissions of greenhouse gases beginning now.’ In the APS it is OK to discuss whether the mass of the proton changes over time and how a multi-universe behaves, but the evidence of global warming is incontrovertible?” In spite of a multidecade international campaign to enforce the message that increasing amounts of the “pollutant” carbon dioxide will destroy civilization, large numbers of scientists, many very prominent, share the opinions of Dr. Giaever. And the number of scientific “heretics” is growing with each passing year. The reason is a collection of stubborn scientific facts. Perhaps the most inconvenient fact is the lack of global warming for well over 10 years now. This is known to the warming establishment, as one can see from the 2009 “Climategate” email of climate scientist Kevin Trenberth: “The fact is that we can’t account for the lack of warming at the moment and it is a travesty that we can’t.” But the warming is only missing if one believes computer models where so-called feedbacks involving water vapor and clouds greatly amplify the small effect of CO2. Read the rest at the Wall Street Journal",1
" Washington, D.C. – Senator James Inhofe (R-Okla.), Ranking Member of the Senate Committee on Environment and Public Works commented on President Obama’s State of the Union Address. “President Obama has clearly received the message that his global warming agenda is gone, dead, done with the American people – that’s why he was touting oil and natural gas so much in his State of the Union address tonight,” Senator Inhofe said. “He understands that especially in a weak economy, Americans want the hundreds of thousands of jobs, the affordable energy prices, and the increased energy security that domestic fossil fuel development brings. But while he talks the talk, he is clearly still determined to achieve his global warming agenda by shutting down oil, gas and coal development so that energy prices will, as he said himself, ‘necessarily skyrocket.’ “President Obama congratulated himself tonight on decreasing imports of oil from the Middle East, but failed to mention that his policies of energy austerity, which have caused gasoline prices nearly to double since he took office, are responsible for it. If he is determined, as his Energy Secretary Steven Chu said, to ‘boost the price of gasoline to the levels in Europe’ he is well on his way to achieving that goal. He claims to care about energy security, yet he stopped the Keystone pipeline – and the 20,000 American jobs it would have created – which would have done more than any other project to increase our energy security and revive our economy.” Read the rest at the US Senate Committee on Environment and Public Works.",1
" From CBS San Francisco After filing for bankruptcy last year, Fremont solar company Solyndra still owes American taxpayers half a billion dollars. But CBS 5 caught them destroying millions of dollars worth of parts. At Solyndra’s sprawling complex in Fremont, workers in white jumpsuits were unwrapping brand new glass tubes used in solar panels last week. They are the latest, most cutting-edge solar technology, and they are being thrown into dumpsters. Forklifts brought one pallet after another piled high with the carefully packaged glass. Slowly but surely it all ended up shattered. And it’s not a few loads. Hundreds of thousands of tubes on shrink-wrapped pallets will meet a similar demise. Solyndra paid at least $2 million for the specialized glass. A CBS 5 crew found one piece lying in the parking lot. Solyndra still owes the German company that made the tubes close to another $8 million. Read the rest and see video at CBS San Francisco",1
" [Interesting article, but the warmist bias of the writer is apparent] Some states have introduced education standards requiring teachers to defend the denial of man-made global warming. A national watchdog group says it will start monitoring classrooms By Neela Banerjee Reporting from Washington — A flash point has emerged in American science education that echoes the battle over evolution, as scientists and educators report mounting resistance to the study of man-made climate change in middle and high schools. Although scientific evidence increasingly shows that fossil fuel consumption has caused the climate to change rapidly, the issue has grown so politicized that skepticism of the broad scientific consensus has seeped into classrooms. Read the rest at the Los Angeles Times",1
" Global Warming: Fail. Ocean Acidification: Fail. Climate Disruption: Fail. What next? Maybe Drunk Fish? By Wendy Zuckerman Carbon dioxide in the ocean acts like alcohol on fish, leaving them less able to judge risks and prone to losing their senses. The intoxication adds to the threats that global warming and ocean acidification pose to marine ecosystems. Around 2.3 billion tonnes of human-caused CO2 emissions dissolve into the world’s oceans every year,turning the water more acidic. Philip Munday and colleagues at James Cook University in Townsville, Queensland, Australia, have previously found that if you put reef fish into water with more CO2 than normal in it – similar to the levels expected in oceans by the end of the century – they become bolder and attracted to odours they would normally avoid, including those of predators and unfavourable habitats. Read the rest at New Scientist.",1
"  By Doug Powers Yesterday there was another White House document dump regarding Solyndra’s bankruptcy filing just after the 2010 elections. While Solyndra is the crown jewel in the Department of Energy’s “you can’t make a green omelette without breaking a few hundred million taxpayer eggs” trial-and-error initiative, there are many other examples. CBS News’ Sharyl Attkisson — who was one of the first reporters on the Solyndra trail — featured 11 other DoE loan recipients that either have or probably will take a Solyndra-style plunge and suck down $6.5 billion of taxpayer loans with them. Read the rest at Michelle Malkin.",1
" By Dan Chapman The failed Range Fuels wood-to-ethanol factory in southeastern Georgia that sucked up $65 million in federal and state tax dollars was sold Tuesday for pennies on the dollar to another bio-fuel maker with equally grand plans to transform the alternative energy world. LanzaTech, a New Zealand-based biofuel company, paid $5.1 million for the plant in Soperton. Its main financial backer: Vinod Khosla, a California entrepreneur who also bankrolled Range Fuels, and helped secure its government loans, before Range went bust last year. LanzaTech hasn’t received the same type of loans, but the company has received $7 million from the U.S. departments of Energy and Transportation to assist in the development of alternative fuels. Read the rest at the Atlanta Journal-Constitution",1
" By James Delingpole It had to happen. As if the plight of the polar bear wasn’t punishment enough for our evil, selfish, refusing-to-change-our-lifestyle-because-we’re-addicted-to-oil ways, it now seems that Mother Gaia may have a deadly new weapon up her sleeve: KILLER MUTANT SHARKS!!! (H/T Brown Bess) So far, admittedly, Mother Gaia is in the very earliest stages of her experimentation: Scientists said on Tuesday that they had discovered the world’s first hybrid sharks in Australian waters, a potential sign the predators were adapting to cope with climate change. Read the rest at the London Telegraph.",1
" Wind Turbine By Patrick Moore Southwestern Ontario’s flourishing wind energy industry came under fire Wednesday from the co-founder of Greenpeace. Dr. Patrick Moore told more than 1,000 area farmers the industry destroys more jobs than it creates, and causes energy prices to climb for all users. “The industry is a destroyer of wealth and negative to the economy,” said Moore, speaking at the 19th annual Southwest Agricultural Conference at Ridgetown campus of the University of Guelph. Moore, who now refers to himself as the “sensible environmentalist,” said the solar bubble has burst and thinks the wind bubble is about to burst. “I’m happy for the farmers who are receiving royalties for allowing the wind towers to be built on their farms,” he said. “They deserve it — but the cost to consumers will continue to climb — partly because of rate increases and partly due to tax increases.” Moore said there wouldn’t be wind farms in southwestern Ontario if taxpayers weren’t paying the bill. Read the rest at Climate Realists.",1
